SensorID;10.4._00:00;10.4._01:00;10.4._02:00;10.4._03:00;10.4._04:00;10.4._05:00;10.4._06:00;10.4._07:00;10.4._08:00;10.4._09:00;10.4._10:00;10.4._11:00;10.4._12:00;10.4._13:00;10.4._14:00;10.4._15:00;10.4._16:00;10.4._17:00;10.4._18:00;10.4._19:00;10.4._20:00;10.4._21:00;10.4._22:00;10.4._23:00
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.020;-2;-2;-2;-2;-2;-2;-2;-1;-1;56.4;48.9;44.7;-1;49.0;-1;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.021;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;48.9;44.7;-1;-1;56.5;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.022;-2;-2;-2;-2;-2;-2;-2;-1;-1;53.0;46.1;43.0;-1;49.9;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.023;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.024;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.025;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;41.6;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.026;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.027;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.028;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.029;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-1;-1;-1;40.2;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.030;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;48.9;44.7;-1;-1;56.5;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.031;-2;-2;-2;-2;-2;-2;-2;-1;-1;56.4;48.9;44.7;-1;49.0;-1;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.032;-2;-2;-2;-2;-2;-2;-2;-1;-1;56.4;48.9;44.7;-1;49.0;-1;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.033;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.034;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.035;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.036;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.037;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-1;-1;-1;40.2;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.038;-2;-2;-2;-2;-2;-2;-2;-1;-1;54.5;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.039;-2;-2;-2;-2;-2;-2;-2;-1;-1;50.6;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.040;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.041;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.042;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.043;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.044;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;41.6;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.045;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.046;-2;-2;-2;-2;-2;-2;-2;-1;-1;54.5;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.047;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;38.5;39.2;-1;-1;64.6;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.048;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.049;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.050;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;52.9;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.051;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.052;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.053;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.054;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-1;-1;-1;-1;37.6;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.055;-2;-2;-2;-2;-2;-2;-2;-1;-1;41.2;-1;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.056;-2;-2;-2;-2;-2;-2;-2;-1;-1;41.2;-1;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.057;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.058;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.059;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.060;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.061;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;67.5;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.062;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.063;-2;-2;-2;-2;-2;-2;-2;-1;-1;41.2;-1;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.064;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;48.9;44.7;-1;-1;56.5;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.065;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;46.1;43.0;-1;49.9;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.066;-2;-2;-2;-2;-2;-2;-2;-1;-1;56.4;48.9;44.7;-1;49.0;-1;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.067;-2;-2;-2;-2;-2;-2;-2;-1;-1;56.4;48.9;44.7;-1;49.0;-1;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.068;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;64.7;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.069;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-1;67.5;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.070;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.071;-2;-2;-2;-2;-2;-2;-2;-1;-1;41.2;-1;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.072;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;48.9;44.7;-1;-1;56.5;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.073;-2;-2;-2;-2;-2;-2;-2;-1;-1;56.4;48.9;44.7;-1;49.0;-1;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.074;-2;-2;-2;-2;-2;-2;-2;-1;-1;56.4;48.9;44.7;-1;49.0;-1;-1;-1;-1;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.075;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.6;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.076;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.6;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.077;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.6;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.078;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.079;-2;-2;-2;-2;-2;-2;-2;-1;-1;41.3;-1;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.080;-2;-2;-2;-2;-2;-2;-2;-1;-1;41.3;-1;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.081;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;41.3;40.4;-1;-1;62.1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.082;-2;-2;-2;-2;-2;-2;-2;-1;-1;46.8;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.083;-2;-2;-2;-2;-2;-2;-2;-1;-1;50.6;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.084;-2;-2;-2;-2;-2;-2;-2;-1;-1;46.8;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.085;-2;-2;-2;-2;-2;-2;-2;-1;-1;50.6;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.086;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.087;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.6;44.7;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.088;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.6;44.7;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.089;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.6;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.090;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.6;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.091;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;41.3;40.4;-1;-1;62.1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.092;-2;-2;-2;-2;-2;-2;-2;-1;-1;46.8;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.093;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-1;-1;-1;38.9;29.3;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.094;-2;-2;-2;-2;-2;-2;-2;-1;-1;46.8;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.095;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;44.7;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.096;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.097;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-1;-1;-1;39.0;29.2;25.1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.098;-2;-2;-2;-2;-2;-2;-2;-1;-1;54.5;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.099;-2;-2;-2;-2;-2;-2;-2;-1;-1;46.8;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.100;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;38.5;39.2;-1;-1;64.6;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.101;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;56.4;41.6;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.102;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;56.4;41.6;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.103;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.104;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.105;-2;-2;-2;-2;-2;-2;-2;-1;-1;50.6;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.106;-2;-2;-2;-2;-2;-2;-2;-1;-1;54.5;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.107;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.108;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.109;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.110;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;44.7;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.111;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.112;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.113;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.114;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-1;-1;-1;-1;37.3;32.0;33.0;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.115;-2;-2;-2;-2;-2;-2;-2;-1;-1;50.6;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.116;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;38.5;39.2;-1;-1;64.6;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.117;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.118;-2;-2;-2;-2;-2;-2;-2;-1;-1;46.8;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.119;-2;-2;-2;-2;-2;-2;-2;-1;36.9;50.6;-1;-1;-3;-3;-3;-3;-3;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.120;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;44.7;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.121;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.122;-2;-2;-2;-2;-2;-2;-2;-3;-3;-3;-3;-3;-3;-3;-1;-1;59.5;-1;-1;-1;-1;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.123;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;38.5;39.2;-1;-1;64.6;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.124;-2;-2;-2;-2;-2;-2;-2;-1;-1;-1;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.125;-2;-2;-2;-2;-2;-2;-2;-1;-1;43.0;38.5;39.2;-1;53.7;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
IfcWindow/UNHP_FAS_PAN_XXX_TB_A_G_BX_Rainscreen:UNHP_FAS_PA.126;-2;-2;-2;-2;-2;-2;-2;-1;-1;46.8;41.3;40.4;-1;52.0;-1;-1;-1;-3;-3;-3;-3;-2;-2;-2
